content,label
"@Of_RandyHalprin @TerryCanales40 @moodyforelpaso @DonnaHowardTX @TexasElsa @donnap5571 @dontkilllacy @KarineOmry @jettica65 @angelorphan @MadeInNovemberX @Delaproser Our loved ones are not monsters,but are treated as human waste.
Have made mistakes, it's true, but many of them will be killed for a crime someone else committed, &amp; this is not human, is not justice,is only Vengeance. We don't have word ""Tomorrow"" available. Listen to us, PLEASE! https://t.co/SG7xyM3kVI",0
@AspenRomanoff Your a dirty little girl..,1
WHY XANT J FUCJING DM ANYMKRE,0
is this a dirty tl 🥺,0
she answered and i told her who i was and she was like “you had an interview with me at 10:30” and i said that i know and she goes “well it’s 11:07 now” so i was like “uh i went up to starbucks and you weren’t there” and this bitch said “this isn’t gonna work” and hung up on me,0
the way oomf is a fucking whore,1
@MadisonGrant18 @Jaylynnn__ I never have issues with white girls being as dark as me until I get called a “dirty Mexican” or “beaner”. Then it’s a little redundant.,0
"Kwaku Drizzy - Y.G.G.R (feat. Dyke, TeePhlow &amp; Ntelabi) https://t.co/lDaWqGEnrk via @YouTube",0
Dyke Drum Line 🥁 #DykeMarch #DykeMarchnyc @NYCDykeMarch https://t.co/aJjy6pmqUj,0
@adedejiii_ Of cos he will say its a lie. This is proof showing he has done it to other women. So he should just be killed rubbish https://t.co/dxH3WjXEdg,0
Um sorry but jimin bts shit does not look like prince Eric either does harry styles! whoever they cast SHOULD LOOK LIKE THE ACTUAL CHARACTERS AND NOT CHANGE THEM!!The whole movie will be killed just from the actors they pick! @LP__1111 am I right ladies #Ursula #TheLittleMermaid,0
can Jai fucking go to sleep? this bitch is sick and doesn’t want to rest ugh,0
she got a camel toe i call her marlboro,0
"@cloutlessrat i just took a dna test, turns out i’m 100% am for tomorrow

wtf is that even supposed to mean (yes i typed it out while playing bitch lasagna in my head)",0
"@TheBethPhoenix Weren’t you Phil Brooks’ skank? 

Honest question, @CMPunk displayed his untreated bi polar and you fled, didn’t you?

😊",0
"i am a white mans whore.
i am a white mans whore.
i am a white mans whore.
i am a white mans whore.
i am a white mans whore.
i am a white mans whore.
i am a white mans whore.
i am a white mans whore.
i am a white mans whore.
i am a white mans whore.
i am a white mans whore.",1
@TheRightMelissa @AOC A Christian who sends back refugees so that they can be killed. Wow...might be the dumbest thing I've read on Twitter today.,0
@PJBuckeyeFan @OHWildBill @BuckeyeGurl99 @buckeyenut82 @FullMichigan @PantalonesGordo @larry1ventresco @BuckeyevsTworld She blocked me too and I never said anything to the skank 🤷‍♂️,1
All your favs are canceled im THAT bitch look at that bouncy ball https://t.co/XYL0Pu7VQr,0
Fucking bitch. https://t.co/DkVp7BPzPJ,1
@Dr_SueeZ Alright dyke😭,1
Holy fuck bitch https://t.co/noVlEr4wJZ,1
@asyrafx sbb kau bitch hahahahaha,0
pussy lickcing prompts:,1
"@zahk1aaaaa and thts why they needa be killed off , they do too much",0
shes a fucking WHORE  A WHORE https://t.co/sIttPquqJW,1
Dumb nigga gone say “you act like I’m the first person to wish you would die get over it”... tf? First of all I hurt my ex very bad and that nigga never even said no shit like that. I can’t get over that a mother raised such a Bitch made son,1
Jim Carter is a good man.  But a bad man too when it comes to leadership  I'd never NEVER  want to follow him in to'a battle. We'd all be killed. He's too too passive and that don't fit in to today's world. Go harvest peanuts Jim. And scrape up Billy to go with you.,0
"@Ofthelot @rattlecans @DrMoragKerr @WingsScotland @NicolaSturgeon When people start by saying “ you must...” , I think is like an accusation. Shame sounds like a reasonable response. It is a pity you had to experience that.",0
"@Rombodog @IncorrectEn @ValDobson @NicolaSturgeon @MhairiBlack Given that no representative body of clinicians or practitioners objects to self ID, I think we’re fine. The professionals do not flag this as a risk. What they do flag as harmful, however, is conversion therapy.",0
@JessicaValenti Disgraceful,0
@Con_Shaunnery @theSNP @NicolaSturgeon @Call_It_Out_ Not a peep from @scottishlabour for all the years I’ve been alive either,0
"@AOC The loudest one in the room is usually the weakest and least knowledgeable one in the room. At the moment, that would be you.",0
"@kezdugdale ...feeling proud of yourself Kez....
All down to you I’m afraid. https://t.co/1pD8WQ6ges",0
@JessicaValenti @Trickstress_ ok... what the actual fuck?,0
@UnburntWitch My one and only Job At A Real Game Company was porting a 3DO game to MacOS. It didn't sell there either.,0
"@AgentP22 @NicolaSturgeon Absolutely disgusting, sadly all too typical Scottish racism and bigotry! Embarrassing!",0
@UnburntWitch https://t.co/nfgKgCmNxA,0
@PCairnsPhoto @ChrisGPackham @theSNP @NicolaSturgeon @NicolaSturgeon please clarify the @theSNP on this.,0
"@UnburntWitch But we can agree that in retail, closers work harder than openers, right?",0
"@MairiJCam @ValDobson @NicolaSturgeon @MhairiBlack Wikipedia: ""A woman is a female human being. The word womanis usually reserved for an adult, with girl being the usual term for a female child or adolescent. The plural women is also sometimes used for female humans, regardless of age, as in phrases such as ""women's rights"" 1/",0
@Vdweller @LexiClareNZ @EverydaySexism I wonder if that qualifies as assault under the law.,0
@KTMSays @RichTD5 @stephenfry @EverydaySexism 🙄,0
@JessicaValenti It’s an endless struggle just to get the fuck out of bed,0
"@Janela_X @MhairiHunter @Ips_cali @BBCPhilipSim @theSNP @NicolaSturgeon Yes, Tories, we all complain about the Tories and their repugnant policies. But not the English people. 
It is Westminster we want free from, the English people are friends and neighbours.",0
@AllisonMorris1 And creates a society that nobody would want their children to live in,0
"@fran_and5 @KatrinaGilles20 @NicolaSturgeon My grandma used to say you couldn’t walk through them, break their ranks or some such, stories of ambulances not being allowed through, people not being able to cross the road. Horrible people, last bastion of the of the ignorant and uneducated, and such hatred, yuck!",0
@AllisonMorris1 What a very unwell individual.,0
@LaureBuliiV I'd rather be killed in a nuclear fire than wake up to that. Honestly.,0
she fucking fell at his birthday party in front of everyone dumb fucking bitch who told you to try and run from daoming si https://t.co/NlAQLjBEQ0,1
Well shut up because you loved as fuck bitch https://t.co/d6s8cZ4q9A,0
Do I wanna fuck? Bitch yesss. She gave it up and I wasnt impressed. 🙄,1
"@Gus_802 @RobGeorge @CharlesVanThune @CharlesPPierce @kevinsmurray @EPWVLaw @BretStephensNYT If you think Obama's embrace of Biden as VP doesn't end the argument over Biden-as-too-cozy-with-racists, then this really will be a dirty primary, even after Biden's out.",0
@jimmycarr Camel toe on him mind 😱,0
"The ""malicious bitch"" needs to be put in a blender till she comes out as juice. https://t.co/PCXXLXuBga",1
"The 𝐂𝐡𝐮𝐫𝐜𝐡 𝐨𝐟 𝐉𝐞𝐬𝐮𝐬 𝐂𝐡𝐫𝐢𝐬𝐭 is asleep. Bible Prophecy has not been taught in most churches in thirty years. Christians are not prepared for the dark days ahead.
☄️https://t.co/1HYfyou3dj
#noregretsbook @ChristinaLo7",0
blaming other people for your faults is a bitch made move lmao grow up pussyboi,1
First thry have to win. If they dont. Just anothrr shit talking dyke https://t.co/7uWAZ2qILl,1
@jgomz92 KD is such a little tall bitch,1
I wasn’t born to impress any one I was born for my happiness and to all the people who tried to kill me when I had a smile!  You didn’t kill me you killed your self about thinking about me when I don’t give a Fuck bitch 🖕 https://t.co/u22iG5W7V9,0
Watching Citrus and dude Matsuri is a fucking bitch man.,0
@PJetzu there is one attention whore in this relationship and thats already enough!,1
"@judinealdahir She is 🙄 I mean, that IS what an attention whore does after all. 😂",1
"Bruhhh this bitch need to stop playing, Im not about to settle for less and better just keeps popping up.",1
Hold on. Cause did this bitch gabby get on my twitter and delete some shit? 😭😂,0
@BPMUFC  your a cunt,0
"Another tremor around Soweto and it has been two weeks now, with small tremors, but today its scary really scary, Department of Minerals and Energy please do something, we can't be killed by the foreigners illegally!",0
@ibkife1 @munir_saa @DrOlufunmilayo Leave that asswipe. I wonder what the punishment for slave trade/trafficking  would be if death/castration is the penalty for rape... The victim(s) would be killed cos now the perpetrator(s) know they'll die if caught.,0
"@EMShenom Don't fucking call her a bitch you whore. It's funny they call you Ember ""MOON"". You love showing off your bare ass and getting it spanked by everyone. Seek help.",1
@SOLOSEAVEY theyre both disgusting! bryce called my friend a whore and a slut when she told him she wouldnt have sex w him bc she didnt know him and she was 14 😭😭,0
Graduation is tomorrow a bitch made it 😝,0
@sweetseavey Why is she such a fucking bitch,1
FUCK BITCH NASA G BLOCK MO AKO HAHAHA GAGU YOU🤣,0
"Are you fucking kidding me???????😳😳😳 THE MOST repugnant, mortifying, classless, egotistical, maniacal, BS artist, UNFIT, spotlight- hogging, POS, moral-less, HATEFUL, &amp; all around butt-ugly family to ever represent America...truly our greatest human(?) shame!!!🤦‍♀️🤦‍♀️🤦‍♀️💩💩💩💩💩 https://t.co/lVEcqEPQlH",0
A good luck post in case y’all wanna get a kiss this month from a gorgeous girl or a dirty boy https://t.co/99b0pSuf7y,0
Inseong is a whore period,1
"@hola__hola99 @_Watch_Observe_ @Breaking911 Who said she deserved to be killed? I said we shouldn't even discuss it right now. But in guess I did. I am sorry if I gave the impression that I'm blaming her. I'm NOT.
However, I see how it came across, so I'm deleting the tweet... 
I'm heartbroken.",0
Will I ever stop cringing at the word dyke? 🥴,0
“idk who needs to hear this but” stop acting desperate and just accept that NO ONE LIKES YOU whore 🙄#sledgehammer,1
Fucking bitch ass people.. how rude can those exols get ? Sorry I'm pissed 🙄😬😬 https://t.co/JGs0bhhgRg,0
Hot Dyke Summer on pause for a sec.  https://t.co/bU2I1kpSqy,0
@Lzmbo I’ve seen what yous did to gorilla your a cunt,1
"I was at Fela’s Shrine yesterday when a grown man grabbed my arm, I pushed him off, gave him a dirty look, and said “excuse me, don’t wrinkle my skin.” He was so offended. Looked like he wanted to beat me up. Naija men are different.",0
@Moshoodpm @tosinadewale @tracykeshi @missgidas_ @yettieP @ProfUkay @Efemena007 @Olurounbi 😂🤣 go joor. This one is just a dirty somebody! What will make anyone do this in public!!! Very disturbing.,0
Just don’t be a fucking bitch. It’s that easy 🤷‍♀️,1
@ruhikhan_ @enews No it not. The guyba roach. Baby gonna be butt ugly.,0
"I’m so upset! I really wanted that stupid fucking bird! 😭😭😭 Ziriya baybe, I’m so sorry that an ugly ass bitch would even do that to you. 
Stupid fucking whore is probably gonna use it, ONCE without cleansing it before and after. Then fucking sell it for a hundred bucks on eBay",1
What phase of the moon do I need to jerk off to to get more dumb bitch energy,1
@yodeI @1frail yea remember when we called in jail u fuck bitch,1
"Camel toe who,she is a waste of our airtime,she has been riding Kelsey Grammer's coat tails for years,without him nobody would even know she who she is. https://t.co/tK7NwpX9EB",1
"02.07. 09:43 Uhr: Fatboy Slim ""The Rockafeller Skank""",0
Michael can go now because Amber deserves better than a chatty mouth bitch boy anyway.,0
"@cbouzy Butt ugly, inside &amp; out.",0
my mom just told me i look like a whore https://t.co/GkEnSZvUb7,0
@_instacom3dy @ecinyebba @bugidiot I’m pretty sure there’s a huge ass difference between babies getting hit with cheese and a mouse caught in a sticky trap knowing it’s going to be killed hit with cheese as a way to further torture it,0
Why the fuck are you defending evy so much💀 she’s a fucking bitch and shes nasty. Deserves to be treated like scu… — Whatever she did to you is between y’all leave me outta it 😂 https://t.co/GVKuPjSlsL,0
I keep seeing the dyke with weave tweet and can't stop laughing,1
"@TSUpdatesNYBU @radaronline Delulu 🤣 For someone irrelevant, you didn’t, honey. Taylor’s going on top. This bitch 🤣",0
Dscooby up in this bitch,0
"My mood for the rest of 2019 
“Leaveee me aloneeee
     drunk as fuck
bitch you dumb as fuck”",1
"@csnaith8_c @AnnCoulter Biden handled it well.  Camel Toe Harris has only two things going for her 1.) Willie Brown blow jobs, and 2.) her black female anger",1
